State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,029,0005,88101,1,42.876907,-78.809526,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,2,0,0,Certified,0,7.4175,4.152202,22.8,2021-07-03T00:00:00Z,18.2,2021-02-21T00:00:00Z,17.2,2021-01-13T00:00:00Z,15.7,2021-04-04T00:00:00Z,NA,NA,NA,NA,18.2,17.2,15,13.1,10.4,6.6,2.6,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-02-24
36,029,0023,42602,1,42.921107,-78.765825,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7570,86,Y,315,365,0,1141,NA,NA,Certified,0,9.469881,6.547743,47.7,2021-05-18T23:00:00Z,45.8,2021-05-18T22:00:00Z,44.9,2021-05-18T21:00:00Z,44.6,2021-05-19T00:00:00Z,NA,NA,NA,NA,32.1,29,23.6,18.3,12,7.8,3.2,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-02-01
36,029,0023,88101,1,42.921107,-78.765825,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,110,90,Y,110,122,0,12,0,0,Certified,0,7.612727,3.967023,23.4,2021-07-06T00:00:00Z,16.7,2021-01-13T00:00:00Z,16.2,2021-08-08T00:00:00Z,15.4,2021-08-23T00:00:00Z,NA,NA,NA,NA,16.7,16.2,14.4,13.4,10.2,6.8,3.5,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-02-24
36,031,0002,44201,3,44.36608,-73.90312,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6042,98,Y,240,245,0,0,1,1,Certified,0,0.043888,0.009772,0.071,2021-06-05T18:00:00Z,0.069,2021-10-27T23:00:00Z,0.068,2021-05-21T16:00:00Z,0.067,2021-06-06T11:00:00Z,NA,NA,NA,NA,0.068,0.065,0.06,0.057,0.05,0.046,0.04,WHITEFACE SUMMIT,"Wilmington, SUMMIT, WHITEFACE MTN,  WEATHER STATION",New York,Essex,NA,NA,2022-02-01
36,031,0003,44201,1,44.39308,-73.8589,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6154,99,Y,242,245,0,0,0,0,Certified,0,0.038512,0.011203,0.067,2021-06-05T16:00:00Z,0.066,2021-06-04T19:00:00Z,0.066,2021-06-06T17:00:00Z,0.065,2021-05-21T20:00:00Z,NA,NA,NA,NA,0.066,0.062,0.058,0.054,0.046,0.041,0.035,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,NA,NA,2022-02-01
36,031,0003,88101,1,44.39308,-73.8589,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,56,92,Y,56,61,0,5,0,0,Certified,0,3.717857,2.910489,13.7,2021-08-08T00:00:00Z,9.7,2021-03-11T00:00:00Z,9.7,2021-08-26T00:00:00Z,9.5,2021-08-20T00:00:00Z,NA,NA,NA,NA,13.7,9.7,9.7,9,4.4,2.7,1.1,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,NA,NA,2022-02-01
36,031,9991,44201,1,43.9731,-74.2232,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6088,97,Y,238,245,0,0,0,0,Certified,0,0.032845,0.010449,0.059,2021-06-06T08:00:00Z,0.057,2021-05-21T09:00:00Z,0.057,2021-06-05T15:00:00Z,0.056,2021-03-11T11:00:00Z,NA,NA,NA,NA,0.057,0.056,0.051,0.048,0.041,0.036,0.029,Huntington Wildlife Forest,"Huntington Wildlife Forest, Newcomb, NY 12852",New York,Essex,NA,NA,2022-03-02
36,041,0005,44201,1,43.44957,-74.51625,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6073,98,Y,239,245,0,0,0,0,Certified,0,0.037611,0.010593,0.07,2021-06-05T13:00:00Z,0.07,2021-06-06T10:00:00Z,0.063,2021-05-21T09:00:00Z,0.06,2021-04-24T10:00:00Z,NA,NA,NA,NA,0.063,0.059,0.057,0.053,0.044,0.039,0.033,PISECO LAKE,PISECO LAKE AIRPORT,New York,Hamilton,NA,NA,2022-02-01
36,045,0002,44201,1,44.08747,-75.97316,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,5705,96,Y,235,245,0,0,0,0,Was Certified but data changed,0,0.037264,0.011696,0.069,2021-06-05T12:00:00Z,0.068,2021-05-21T11:00:00Z,0.067,2021-05-18T13:00:00Z,0.067,2021-06-06T11:00:00Z,NA,NA,NA,NA,0.067,0.064,0.058,0.053,0.044,0.04,0.032,PERCH RIVER,"VAADI ROAD, PERCH RIVER",New York,Jefferson,NA,"Watertown-Fort Drum, NY",2022-07-05
36,047,0122,88101,1,40.71961,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,0,0,Certified,0,7.637719,4.483843,25.4,2021-07-21T00:00:00Z,23,2021-07-27T00:00:00Z,21.2,2021-12-30T00:00:00Z,20.4,2021-03-11T00:00:00Z,NA,NA,NA,NA,23,21.2,16.8,13.3,9.2,6.5,3.4,JHS 126,JHS 126  424 LEONARD ST,New York,Kings,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-24
36,055,0015,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,2021,Parts per billion,No Events,8326,95,Y,355,365,0,387,NA,NA,Certified,0,6.523997,4.619435,36.9,2021-02-18T03:00:00Z,36.4,2021-04-05T05:00:00Z,35.5,2021-02-18T06:00:00Z,35.4,2021-02-18T04:00:00Z,NA,NA,NA,NA,23.8,19.9,15.4,12.1,8.3,5.4,2.1,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2022-02-01
36,055,0015,88101,1,43.145013,-77.55728,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,110,90,Y,110,122,0,12,0,0,Certified,0,7.178182,3.83928,20.9,2021-07-06T00:00:00Z,16.6,2021-03-17T00:00:00Z,15.1,2021-01-13T00:00:00Z,14.9,2021-12-30T00:00:00Z,NA,NA,NA,NA,16.6,15.1,13.8,12.9,9.9,6.2,2.7,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2022-02-24
36,055,1007,44201,1,43.14618,-77.54817,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6124,97,Y,353,365,0,0,0,0,Certified,0,0.036439,0.010928,0.07,2021-05-18T11:00:00Z,0.069,2021-06-05T11:00:00Z,0.067,2021-05-20T10:00:00Z,0.067,2021-06-04T12:00:00Z,NA,NA,NA,NA,0.067,0.064,0.057,0.051,0.042,0.035,0.024,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2022-02-01
36,055,1007,88101,1,43.14618,-77.54817,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,0,0,Certified,0,6.431579,3.660754,20.7,2021-07-06T00:00:00Z,14.6,2021-03-17T00:00:00Z,14.1,2021-01-13T00:00:00Z,13.7,2021-08-23T00:00:00Z,NA,NA,NA,NA,14.6,14.1,13.1,11.9,8.9,5.9,2.3,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2022-02-24
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,113,93,Y,113,122,0,9,0,0,Certified,0,7.469027,4.459222,24.5,2021-07-21T00:00:00Z,23,2021-07-27T00:00:00Z,20.6,2021-01-13T00:00:00Z,18.7,2021-03-26T00:00:00Z,NA,NA,NA,NA,23,20.6,18.1,13.2,8.5,6.4,2.8,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6097,99,Y,242,245,0,0,6,6,Certified,0,0.040112,0.012616,0.081,2021-08-26T09:00:00Z,0.078,2021-08-13T10:00:00Z,0.077,2021-07-27T10:00:00Z,0.076,2021-06-06T09:00:00Z,NA,NA,NA,NA,0.077,0.073,0.063,0.057,0.046,0.039,0.03,CCNY,160 CONVENT AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,063,1006,44201,1,43.22386,-78.47888,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6103,97,Y,238,245,0,0,1,1,Certified,0,0.039403,0.011818,0.073,2021-05-20T11:00:00Z,0.069,2021-05-18T10:00:00Z,0.067,2021-06-05T12:00:00Z,0.066,2021-04-24T10:00:00Z,NA,NA,NA,NA,0.067,0.065,0.061,0.056,0.048,0.041,0.033,MIDDLEPORT,"MIDDLEPORT STP, 3825 NORTH HARTLAND RD",New York,Niagara,Middleport,"Buffalo-Cheektowaga-Niagara Falls, NY",2022-02-01
36,067,1015,44201,1,43.05235,-76.05921,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6145,100,Y,244,245,0,0,0,0,Certified,0,0.038361,0.011107,0.069,2021-05-21T10:00:00Z,0.069,2021-06-05T10:00:00Z,0.068,2021-06-06T10:00:00Z,0.067,2021-05-20T12:00:00Z,NA,NA,NA,NA,0.068,0.065,0.059,0.054,0.045,0.039,0.032,EAST SYRACUSE,"5895 ENTERPRISE PARKWAY,",New York,Onondaga,East Syracuse,"Syracuse, NY",2022-02-01
36,067,1015,88101,1,43.05235,-76.05921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,121,99,Y,121,122,0,1,0,0,Certified,0,5.728926,3.251806,18.8,2021-07-06T00:00:00Z,15.3,2021-08-05T00:00:00Z,13.5,2021-08-08T00:00:00Z,13,2021-07-27T00:00:00Z,NA,NA,NA,NA,15.3,13.5,11.5,10.2,7.5,5.1,2.2,EAST SYRACUSE,"5895 ENTERPRISE PARKWAY,",New York,Onondaga,East Syracuse,"Syracuse, NY",2022-02-24
36,071,0002,88101,1,41.49916,-74.00885,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,103,84,N,103,122,0,20,0,0,Certified,0,6.296117,3.721241,21.1,2021-12-30T00:00:00Z,17.9,2021-07-27T00:00:00Z,17.2,2021-08-26T00:00:00Z,14.5,2021-07-21T00:00:00Z,NA,NA,NA,NA,17.9,17.2,14,11.2,7.7,5.7,2.4,NEWBURGH,55 BROADWAY,New York,Orange,Newburgh,"New York-Newark-Jersey City, NY-NJ-PA",2022-03-04
36,071,5001,44201,1,41.52375,-74.21534,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6029,96,Y,236,245,0,0,0,0,Certified,0,0.037157,0.010453,0.065,2021-05-21T12:00:00Z,0.062,2021-06-18T12:00:00Z,0.06,2021-06-05T09:00:00Z,0.059,2021-04-24T11:00:00Z,NA,NA,NA,NA,0.06,0.058,0.056,0.051,0.045,0.039,0.032,VALLEY CENTRAL HIGH SCHOOL,"1175 ROUTE 17K, MONTGOMERY Valley Central HS",New York,Orange,Montgomery,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,075,0003,44201,1,43.28428,-76.46324,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6118,99,Y,242,245,0,0,0,0,Certified,0,0.038264,0.011191,0.069,2021-06-05T12:00:00Z,0.067,2021-05-18T10:00:00Z,0.067,2021-06-06T10:00:00Z,0.066,2021-05-21T09:00:00Z,NA,NA,NA,NA,0.067,0.064,0.058,0.053,0.046,0.04,0.033,FULTON,820 COUNTY ROUTE 8,New York,Oswego,Fulton,"Syracuse, NY",2022-02-01
36,079,0005,44201,1,41.45589,-73.70977,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6029,95,Y,233,245,0,0,1,1,Certified,0,0.039597,0.011078,0.074,2021-05-21T12:00:00Z,0.069,2021-05-26T11:00:00Z,0.068,2021-04-28T11:00:00Z,0.063,2021-04-24T10:00:00Z,NA,NA,NA,NA,0.068,0.063,0.058,0.053,0.047,0.042,0.035,MT NINHAM,NYSDEC FIELD HQTRS Mt Ninham,New York,Putnam,NA,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,081,0124,42602,1,40.73614,-73.82153,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",2021,Parts per billion,No Events,8485,97,Y,356,365,0,229,NA,NA,Certified,0,13.020318,9.555171,58.2,2021-11-09T19:00:00Z,57.6,2021-11-09T20:00:00Z,56.1,2021-11-09T21:00:00Z,55.6,2021-11-09T22:00:00Z,NA,NA,NA,NA,42.8,39.2,34,27.3,17.2,10.2,3.9,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,081,0124,44201,1,40.73614,-73.82153,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6097,96,Y,351,365,0,0,8,8,Certified,0,0.037507,0.012683,0.078,2021-06-05T11:00:00Z,0.078,2021-08-13T11:00:00Z,0.074,2021-06-06T08:00:00Z,0.074,2021-08-26T09:00:00Z,NA,NA,NA,NA,0.074,0.071,0.064,0.054,0.044,0.036,0.024,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,081,0124,88101,1,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,119,97,Y,118,122,0,4,0,0,Certified,0,7.131092,4.547243,28.1,2021-07-21T00:00:00Z,25.9,2021-07-27T00:00:00Z,20.7,2021-01-13T00:00:00Z,18.3,2021-11-09T00:00:00Z,NA,NA,NA,NA,25.9,20.7,17.4,12.5,8.7,6.3,3,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-24
36,081,0125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,2021,Parts per billion,No Events,8441,96,Y,345,365,0,266,NA,NA,Certified,0,14.946985,9.144078,77.4,2021-02-07T11:00:00Z,77.2,2021-02-07T12:00:00Z,62.8,2021-02-07T10:00:00Z,61,2021-07-27T06:00:00Z,NA,NA,NA,NA,41.4,38,33.2,28.3,19.9,13,4.8,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,116,95,Y,116,122,0,6,0,0,Certified,0,7.702586,4.443901,28.7,2021-07-21T00:00:00Z,28,2021-07-27T00:00:00Z,20.7,2021-01-13T00:00:00Z,17.9,2021-03-11T00:00:00Z,NA,NA,NA,NA,28,20.7,16.7,11.9,9.6,6.7,3.7,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-24
36,085,0055,88101,1,40.63307,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,60,97,Y,59,61,0,2,0,0,Certified,0,8.383333,5.273508,29,2021-07-21T00:00:00Z,25.5,2021-07-27T00:00:00Z,21.3,2021-12-30T00:00:00Z,17.2,2021-08-26T00:00:00Z,NA,NA,NA,NA,29,25.5,21.3,15.1,9.7,7.8,3.2,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",New York,Richmond,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-24
36,085,0111,44201,2,40.58027,-74.19832,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,3962,94,Y,230,245,0,0,5,5,Certified,0,0.041339,0.012328,0.077,2021-08-25T11:00:00Z,0.075,2021-08-13T11:00:00Z,0.074,2021-08-26T09:00:00Z,0.074,2021-08-27T10:00:00Z,NA,NA,NA,NA,0.074,0.071,0.063,0.059,0.048,0.041,0.026,FRESHKILLS WEST,FRESHKILLS WEST   310 West Service Road,New York,Richmond,New York,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,087,0005,44201,1,41.18208,-74.02819,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6067,98,Y,239,245,0,0,0,0,Certified,0,0.038481,0.011056,0.07,2021-06-18T13:00:00Z,0.069,2021-08-26T09:00:00Z,0.065,2021-05-21T10:00:00Z,0.064,2021-08-06T11:00:00Z,NA,NA,NA,NA,0.065,0.061,0.057,0.053,0.046,0.039,0.031,Rockland County,2 South Mountain Road,New York,Rockland,NA,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,091,0004,44201,1,43.01209,-73.6489,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6043,99,Y,242,245,0,0,0,0,Was Certified but data changed,0,0.036277,0.011048,0.068,2021-05-21T12:00:00Z,0.065,2021-06-05T12:00:00Z,0.062,2021-06-06T09:00:00Z,0.06,2021-04-24T11:00:00Z,NA,NA,NA,NA,0.062,0.059,0.055,0.052,0.044,0.038,0.031,STILLWATER,SARATOGA NATIONAL HISTORICAL PARK,New York,Saratoga,NA,"Albany-Schenectady-Troy, NY",2022-07-05
36,101,0003,44201,1,42.09142,-77.20978,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,5916,95,Y,345,365,0,0,0,0,Certified,0,0.036907,0.008534,0.062,2021-05-20T20:00:00Z,0.06,2021-04-08T11:00:00Z,0.06,2021-05-18T12:00:00Z,0.06,2021-05-19T08:00:00Z,NA,NA,NA,NA,0.06,0.058,0.053,0.048,0.042,0.036,0.027,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,NA,"Corning, NY",2022-02-01
36,101,0003,88101,1,42.09142,-77.20978,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,99,81,N,99,122,0,22,0,0,Certified,0,5.250505,3.179506,18.2,2021-07-06T00:00:00Z,13.2,2021-07-21T00:00:00Z,13.1,2021-08-08T00:00:00Z,12.9,2021-07-27T00:00:00Z,NA,NA,NA,NA,18.2,13.2,12.5,9.7,7.3,4.3,2,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,NA,"Corning, NY",2022-02-24
36,103,0002,44201,1,40.74529,-73.41919,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6157,98,Y,241,245,0,0,8,8,Certified,0,0.043207,0.01197,0.087,2021-08-27T10:00:00Z,0.08,2021-08-13T10:00:00Z,0.079,2021-06-06T08:00:00Z,0.079,2021-08-26T09:00:00Z,NA,NA,NA,NA,0.079,0.074,0.066,0.059,0.049,0.042,0.035,BABYLON,"EAST FARMINGDALE WATER DIST., 72 GAZZA BLVD.",New York,Suffolk,East Farmingdale,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,103,0002,88101,1,40.74529,-73.41919,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,121,99,Y,121,122,0,2,0,0,Certified,0,6.91157,4.227079,27.4,2021-07-21T00:00:00Z,23.7,2021-07-27T00:00:00Z,21.9,2021-01-13T00:00:00Z,15.7,2021-03-11T00:00:00Z,NA,NA,NA,NA,23.7,21.9,13.9,11.6,8.7,5.7,3.1,BABYLON,"EAST FARMINGDALE WATER DIST., 72 GAZZA BLVD.",New York,Suffolk,East Farmingdale,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-24
36,103,0004,44201,1,40.96078,-72.71238,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4330,100,Y,244,245,0,0,3,3,Certified,0,0.042639,0.010329,0.08,2021-08-26T10:00:00Z,0.076,2021-08-13T11:00:00Z,0.073,2021-06-05T11:00:00Z,0.07,2021-06-06T08:00:00Z,NA,NA,NA,NA,0.073,0.07,0.063,0.057,0.047,0.042,0.033,RIVERHEAD,"3059 SOUND AVENUE, RIVERHEAD",New York,Suffolk,Riverhead,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,103,0009,44201,1,40.82799,-73.05754,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,5904,93,Y,229,245,0,0,3,3,Requested but not yet concurred,0,0.040751,0.010901,0.081,2021-08-26T09:00:00Z,0.081,2021-08-27T12:00:00Z,0.071,2021-06-06T08:00:00Z,0.069,2021-06-05T11:00:00Z,NA,NA,NA,NA,0.071,0.069,0.062,0.056,0.046,0.039,0.034,HOLTSVILLE,57 DIVISION STREET,New York,Suffolk,Holtsville,"New York-Newark-Jersey City, NY-NJ-PA",2022-05-31
36,103,0044,42602,1,40.961017,-73.139046,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,4167,48,N,177,365,0,106,NA,NA,Certified,0,3.413007,3.577977,37.4,2021-11-11T10:00:00Z,34.7,2021-11-11T11:00:00Z,29.9,2021-11-11T09:00:00Z,29.5,2021-10-02T11:00:00Z,NA,NA,NA,NA,18.7,15.2,10.4,7.2,4.1,2.2,0.8,Flax Pond,15 Shore Dr. Setauket-East Setauket NY 11733,New York,Suffolk,Old Field,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
36,103,0044,44201,1,40.961017,-73.139046,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4827,89,Y,217,245,0,0,6,6,Certified,0,0.04259,0.011692,0.083,2021-07-07T10:00:00Z,0.082,2021-08-26T10:00:00Z,0.076,2021-08-06T10:00:00Z,0.075,2021-08-13T11:00:00Z,NA,NA,NA,NA,0.076,0.072,0.065,0.059,0.048,0.043,0.033,Flax Pond,15 Shore Dr. Setauket-East Setauket NY 11733,New York,Suffolk,Old Field,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-01
